rating,year,title_length,rating_count,lifespan_in_movielens,genres
1.4142857142857144,2016.0,17.0,35,80371341,Adventure|Animation|Children|Comedy
2.9285714285714284,1996.0,20.0,14,227069101,Drama
3.6740331491712706,1979.0,9.0,1267,548456961,Drama
3.3066666666666666,2003.1333333333334,6.0,75,456569006,Drama
2.8846153846153846,2007.0,26.0,13,242946057,Drama|Romance
3.5,2015.0,12.0,1,0,Comedy|Drama
3.7437185929648242,2014.0,17.0,199,136552585,Drama
3.040909090909091,1996.0,11.0,220,644407506,Crime|Drama|Romance
3.4,2010.0,6.0,25,183107753,Comedy|Drama
4.0,2016.0,40.0,2,6032672,Documentary
3.0,2012.0,27.0,1,0,(no genres listed)
2.9375,2016.0,17.0,8,46067895,Animation
1.75,1976.0,22.0,2,58512640,Comedy
3.142857142857143,2017.0,61.0,35,42592249,Drama|Thriller
3.25,2018.0,13.0,2,4964177,Comedy|Drama
3.2459016393442623,2005.0,17.0,61,179043120,Horror
2.5,1976.0,6.0,1,0,Adventure|Drama|Fantasy
2.5,1978.0,13.0,1,0,Action|Adventure
3.0,1972.0,19.0,1,0,Comedy
3.767857142857143,1984.0,9.0,196,370055974,Adventure|Drama
3.75,2013.0,25.0,12,103594389,Drama
2.5186131386861312,1994.0,5.0,1370,705470059,Comedy
4.020565552699229,2004.0,13.0,389,199359889,Drama|Romance
3.4482758620689653,2009.0,12.0,29,246254884,Comedy|Drama
3.5,2013.0,16.0,1,0,Adventure|Children|Comedy
3.185185185185185,1979.0,28.0,27,404791496,Action|Crime
3.1,2000.0,11.0,5,146815171,Comedy|Drama
3.5786593707250343,2005.0,13.0,731,406480704,Drama
3.2510148849797025,1979.0,18.0,739,582100226,Comedy|Drama
3.7620689655172415,2008.0,21.0,145,267134626,Adventure|Drama
3.0625,2015.0,30.0,16,71458344,Children|Fantasy
3.21978021978022,1987.0,11.0,91,542826247,Drama|Romance
3.0,1995.0,28.0,35,358340556,Action|Adventure|Crime|Drama|Western
3.0,1943.0,15.0,2,139760545,Drama|Musical|Romance|War
3.375,1959.0,19.0,4,140584254,Adventure|Drama|War
3.2857142857142856,1940.0,25.0,7,254044400,Action|Adventure|Drama|Romance|Western
3.2333333333333334,1985.0,23.0,15,92562413,Drama|Romance|War
3.142857142857143,1986.0,24.0,7,92562417,Drama|Romance|War
4.201091113037271,1959.0,18.0,19613,697809237,Action|Adventure|Mystery|Romance|Thriller
5.0,2012.0,16.0,2,21982744,(no genres listed)
3.3274647887323945,1960.0,15.0,142,471021321,Comedy|Western
3.772277227722772,2007.0,16.0,202,220665485,Drama|Romance
2.5,2011.0,9.0,1,0,Drama
2.6923076923076925,2006.6153846153845,15.0,13,276504903,Drama|Mystery|Romance
3.75,2015.0,19.0,6,64490873,Drama|War
3.25,2014.0,13.0,24,91568641,Drama
3.6666666666666665,1992.0,35.0,30,254244962,Comedy
3.1622137404580153,2003.0,9.0,262,472778271,Drama|Fantasy
2.7962962962962963,2014.0,24.0,27,103228830,Action|Adventure
3.0416666666666665,2014.0,9.0,12,86904837,Children|Fantasy
3.4444444444444446,2013.0,9.0,9,110722417,Action|Crime|Drama
3.5618556701030926,1940.0,17.0,97,442125855,Action|Adventure|Drama|Romance|Thriller|Western
1.8333333333333333,2010.0,15.0,3,91879250,Action|Comedy
3.442982456140351,2010.0,32.0,114,237514145,Drama|Romance
3.5,2007.0,21.0,1,0,Comedy|Drama|Fantasy
3.870985603543743,1922.0,49.0,4515,690665453,Horror
3.709883103081828,1979.0,52.0,941,511053901,Horror
3.5,2010.0,22.0,1,0,Animation
3.9325699745547076,1983.0,10.0,393,451232526,Drama
3.0,2018.0,9.0,1,0,Drama
3.5217391304347827,2010.0,45.0,46,211672986,Documentary|Drama
2.8333333333333335,1989.0,18.0,3,59806387,Drama
4.0,2000.0,11.0,1,0,Action|Adventure|Sci-Fi
2.6666666666666665,1994.0,21.0,3,6864056,Documentary
3.0681818181818183,2013.0,24.0,22,113819592,Comedy|Drama|Romance
1.1666666666666667,2011.0,29.0,3,54622040,Comedy
2.6336007405121875,2001.0,22.0,3241,530049214,Comedy
2.9,2018.0,21.0,5,5555111,Romance
2.8333333333333335,2014.0,8.0,12,113507924,Comedy
2.590909090909091,2009.0,17.0,11,260947085,Drama|Romance
3.0,1993.0,54.0,1,0,Comedy
3.1979166666666665,2012.0,13.0,48,172427868,Drama
2.3125,2009.0,13.0,8,234445804,Thriller
3.55,2005.0,55.0,10,183081097,Drama|Romance
2.0714285714285716,1996.0,45.0,14,505939839,Comedy|Drama|Thriller
3.0,2006.0,11.0,1,0,Thriller
3.7857142857142856,2014.0,11.0,7,88909358,Comedy|Romance
3.7464114832535884,1999.0,37.0,418,588438348,Drama
4.0,2004.0,19.0,1,0,Comedy|Drama
3.6604938271604937,2008.0,60.0,81,278409327,Documentary
3.9,1987.0,15.0,5,41891324,(no genres listed)
4.25,1989.0,18.0,2,15935388,(no genres listed)
3.0,1965.0,75.0,3,229549971,Drama
2.533333333333333,2014.0,17.0,15,113817070,Thriller
3.5,2009.0,13.0,1,0,Drama|Romance
2.0,1930.0,11.0,1,0,Comedy
2.74,2012.0,25.0,25,160998460,Comedy|Romance
3.1666666666666665,1949.0,10.0,3,73802875,Drama
3.5,2012.0,23.0,1,0,Drama
2.998217468805704,1991.0,23.0,561,535405361,Drama
3.5,2008.0,30.0,8,209674355,Documentary
2.75,1955.0,17.0,2,17651129,Drama
2.6875,2002.0,80.0,8,223475307,Crime|Drama
2.763157894736842,1985.7368421052631,17.0,38,441913780,Sci-Fi
3.8392857142857144,1963.0,49.0,28,288596250,Comedy|Drama
3.08,2003.0,35.0,25,418513095,Comedy|Musical|Romance
2.625,2010.0,41.0,4,45809568,Comedy
2.75,1966.0,28.0,2,73333208,Comedy|Drama
3.727272727272727,2007.0,42.0,11,198043602,Documentary
3.70628337688899,2004.0,13.0,8801,450696671,Drama|Romance
3.5185185185185186,2013.0,28.0,27,129379133,Drama|War
3.0,1989.0,31.0,2,671415,Documentary
3.607142857142857,2016.0,18.0,14,60170721,Documentary
4.0,2005.0,57.0,1,0,Documentary
3.7285992217898833,2006.0,18.0,1542,364787004,Drama
1.5,1966.0,19.0,1,0,Documentary
3.2162162162162162,2003.0,7.0,111,313134256,Comedy|Fantasy|Mystery|Sci-Fi
2.75,1999.0,38.0,10,221874458,Comedy|Drama
3.1,2013.0,22.0,5,78793105,Drama
3.6,2006.0,42.0,5,186208328,Drama
2.086461126005362,1991.0,19.0,746,629689553,Adventure|Comedy
4.5,1964.0,17.0,2,6380543,Drama
3.5,1964.0,20.0,1,0,Comedy
2.75,1973.0,21.0,4,100018021,Crime|Horror|Mystery|Thriller
3.552123552123552,2008.0,21.0,259,293252946,Drama|Thriller
3.6666666666666665,1996.0,13.0,6,36204460,Comedy
3.392857142857143,1984.0,22.0,14,199935878,Comedy|Fantasy|Sci-Fi
3.3,2016.0,56.0,5,71292479,Documentary
3.75,1984.0,26.0,4,15232721,Comedy
2.3666666666666667,2013.0,20.0,15,110603842,Horror
3.25,2018.0,19.0,2,5529146,Documentary
2.9615384615384617,2008.0,25.0,39,279834681,Comedy|Drama|Romance
3.4166666666666665,2001.7083333333333,16.0,96,688183572,Drama|War
3.6953125,1937.0,14.0,128,430157934,Comedy|Drama|Romance
4.0,1985.0,18.0,1,0,Thriller
2.9985855728429986,1986.0,17.0,707,619014294,Comedy
3.2142857142857144,2015.0,17.0,7,43517229,Drama
3.431578947368421,2010.0,36.0,95,225646437,Comedy
3.3427561837455833,1995.5865724381626,15.0,1132,697731905,Action|Crime|Drama
3.182926829268293,1996.0,34.0,41,538906232,Drama
3.0,1973.0,17.0,1,0,War
3.6666666666666665,2010.0,17.0,3,84139656,Drama
4.25,2017.0,11.0,2,29010511,Documentary
3.1666666666666665,2016.0,6.0,6,74118968,Comedy|Drama
4.127570253598355,1948.3533241946539,9.0,5836,697804037,Film-Noir|Romance|Thriller
3.1660649819494586,2005.0,26.0,277,375688715,Drama
3.395348837209302,2002.0,16.0,215,440024032,Comedy
3.2222222222222223,1962.0,23.0,9,198748563,Comedy|Mystery
4.142857142857143,1998.0,19.0,7,35397364,Drama|Romance
3.423076923076923,2010.0,18.0,26,181961197,Drama
2.2,2007.0,30.0,5,23764945,(no genres listed)
3.7384615384615385,1957.0,32.0,65,276834201,Drama|Romance
3.456214861891958,1999.0,12.0,16364,610671463,Comedy|Romance
2.5,2012.0,9.0,3,73863608,Comedy
3.3333333333333335,2015.0,18.0,6,69467158,Comedy|Drama
3.25,2016.0,9.0,2,8983962,Animation|Fantasy|Sci-Fi
2.75,2011.0,11.0,2,68469018,Drama
1.5,2015.0,7.0,1,0,Drama
2.948717948717949,2005.4615384615386,8.0,78,414522018,Drama|Mystery
3.75,2010.0,18.0,2,13828,Drama
2.7916666666666665,2017.0,18.0,24,27463974,Crime|Drama
3.0188405797101447,2014.0,17.0,345,125877186,Action|Crime|Thriller
3.375,2015.0,13.0,4,30985874,(no genres listed)
3.0,2005.0,25.0,2,183347951,Drama
3.525,2017.0,9.0,20,27135700,Drama
2.982142857142857,2002.0,4.0,28,417878687,Drama
2.945859872611465,2001.0,9.0,628,530003011,Comedy|Crime|Mystery|Thriller
2.857142857142857,2009.0,11.0,7,92683130,Drama
2.7,2014.0,13.0,5,67267492,Comedy
3.5869565217391304,2012.0,11.0,138,174981733,Drama|Romance
2.75,2016.0,42.0,8,20022985,Documentary
3.2777777777777777,1973.0,85.0,9,73864804,Action|Comedy|War
2.6666666666666665,2002.0,12.0,6,85672487,Comedy|Romance
3.196969696969697,1972.0,30.0,33,450149257,Comedy|Sci-Fi
3.357142857142857,2005.0,17.0,14,93357278,Comedy|Mystery
3.6602735418959282,2013.0,14.0,6361,167797420,Crime|Mystery|Thriller
3.4670094258783206,2016.0,16.0,2334,74086744,Action|Comedy|Thriller
2.5,1934.0,15.0,3,103837155,Drama|Romance
3.425106609808102,1995.0,12.0,1876,713695135,Children|Drama
3.0,1921.0,12.0,3,272198151,Comedy
3.0833333333333335,1967.0,4.0,6,114384256,Documentary
3.944859813084112,1942.0,12.0,535,531095856,Drama|Romance
3.3863636363636362,1997.0,7.0,286,673276801,Comedy|Drama
3.570281124497992,2009.0,11.0,249,270871151,Drama
3.0,2016.0,33.0,1,0,Sci-Fi
2.0,2014.0,12.0,1,0,Drama
3.885634588563459,2001.0,39.0,717,489175780,Drama
2.6666666666666665,1958.0,13.0,3,46114209,Crime|Thriller
3.0,2009.0,15.0,1,0,Thriller
3.0692307692307694,1999.0,49.0,65,504616050,Action|Comedy|Crime|Thriller
2.6256038647342996,1993.0,14.0,207,461743963,Action|Romance
3.7222222222222223,2014.0,26.0,9,55601275,Documentary
2.25,2014.0,9.0,2,105591,Drama|Romance
2.3653846153846154,1980.0,14.0,182,492963577,Comedy
1.0,2006.0,12.0,1,0,(no genres listed)
2.5,2010.0,23.0,41,226454161,Action|Comedy
2.3333333333333335,1974.0,32.0,9,97963983,Horror
2.0,1961.0,16.0,3,24342166,Comedy|Fantasy|Sci-Fi
2.5,1995.0,9.0,21,480682257,Comedy|Drama
3.45,2016.0,16.0,10,52943165,Comedy|Romance
3.0,2002.0,11.0,8,244059314,Comedy
2.2,1974.0,12.0,5,51937485,Horror|Thriller
3.25,1999.0,14.0,2,78473638,Documentary
0.5,1988.0,5.0,1,0,Children|Sci-Fi
3.289473684210526,2007.0,4.0,38,271040410,Comedy|Drama|Romance
2.25,2018.0,28.0,2,11879,Action|Drama|Sci-Fi|Thriller
3.1053639846743293,2007.0,14.0,2871,365826270,Drama|Mystery|Thriller
5.0,2014.0,9.0,1,0,Drama|War
2.5,2017.0,10.0,1,0,Comedy|Drama
1.5,1987.0,24.0,2,14635489,Action|Comedy
2.9451219512195124,1932.0,35.0,82,613522941,Thriller
3.25,1975.0,24.0,8,139432242,Drama
3.375,1920.0,15.0,4,50825291,Comedy
4.0,2012.0,8.0,1,0,Documentary
2.9592592592592593,2013.0,20.0,135,169383535,Action|Thriller
2.4390243902439024,1973.0,37.0,41,301103322,Comedy
2.6739130434782608,1984.0,67.0,46,254634039,Comedy
3.6265822784810124,1959.0,16.0,79,292367357,Drama
3.125,2005.0,20.0,8,202764708,Horror|Thriller
3.5,1966.0,24.0,13,220849812,Drama
3.5,1978.0,23.0,1,0,Comedy
2.801169590643275,1990.0,15.0,171,342733015,Comedy|Crime
3.8333333333333335,2014.0,7.0,3,24108284,Sci-Fi
1.0,2016.0,15.0,1,0,Comedy|Drama
3.5727272727272728,2000.0,9.0,110,298193067,Drama|War
3.0,2006.0,41.0,1,0,Documentary
3.0,1948.0,31.0,1,0,Documentary|Drama
2.3488372093023258,2013.0,8.0,43,106856684,Horror|Thriller
3.165050389807948,2000.0,11.0,5259,568166082,Comedy|Crime|Drama|Romance|Thriller
3.5,1913.0,17.0,1,0,(no genres listed)
4.166666666666667,2008.0,18.0,6,77399854,Documentary
2.5,2015.0,26.0,1,0,Children
2.9006849315068495,2014.0,12.0,146,141098564,Adventure|Animation|Children|Comedy
2.0,1973.0,10.0,1,0,Animation
5.0,1979.0,18.0,1,0,(no genres listed)
3.0588235294117645,1993.0,15.0,17,232866058,Children|Fantasy|Musical
3.5,1986.0,30.0,1,0,Children|Fantasy
3.0045662100456623,1987.0,4.0,219,478640903,Drama
3.75,1976.0,11.0,20,91388379,Comedy
3.5,2016.0,5.0,5,13021714,Documentary
2.2182868625973375,2000.0,30.0,3981,573045298,Comedy
2.8431826066843993,1991.6315485139355,20.0,25941,702448410,Comedy|Fantasy|Romance|Sci-Fi
3.1666666666666665,2005.0,26.0,6,43155855,Comedy|Drama|Romance
1.9,2013.0,5.0,5,75517853,Fantasy|Horror
3.5746924428822497,2013.0,22.0,1138,146628855,Drama
3.5016339869281046,2013.0,23.0,918,145903617,Drama|Mystery
3.0,2004.0,8.0,1,0,(no genres listed)
1.0,1969.0,37.0,1,0,Comedy
2.891891891891892,1998.0,2.0,37,383662609,Drama
3.5,2006.0,10.0,1,0,Documentary|Musical
3.5,1970.0,18.0,2,39855872,Comedy
3.0572597137014315,2001.0,1.0,978,536342962,Drama
3.0,1979.0,21.0,1,0,Drama
4.103932584269663,2000.0,37.0,178,175293499,Adventure|Comedy
3.5,1968.0,25.0,2,61678360,(no genres listed)
3.8708346493998738,2000.0,26.0,25328,560313147,Adventure|Comedy|Crime
2.25,2014.0,19.0,2,75259395,Comedy
3.0,2007.0,18.0,1,0,(no genres listed)
2.75,2005.0,23.0,2,48797573,Comedy
4.0,1954.0,16.0,9,58140791,Comedy
2.75,2002.0,8.0,2,1165040,Drama
2.0,2005.0,16.0,1,0,Children|Drama
2.5,2012.0,16.0,1,0,Comedy
3.0,2016.0,22.0,1,0,Adventure|Mystery
5.0,2014.0,9.0,1,0,Documentary
3.0416666666666665,2015.0,16.0,12,33407597,Children|Drama|Romance
3.7074074074074073,1973.0,12.0,135,332679159,Comedy|Drama|Fantasy|Musical
3.0,2017.0,9.0,7,12184029,(no genres listed)
2.125,2008.0,33.0,4,84318596,Action|Comedy|Sci-Fi
4.25,1992.0,11.0,2,11060194,Action|Drama|Romance
4.3076923076923075,1942.0,20.0,13,58140828,Comedy
2.5,1995.0,11.0,2,303503,Drama|Romance
3.0,2012.0,25.0,1,0,Drama|Romance
3.0714285714285716,2016.0,19.0,7,54287263,Comedy
1.3333333333333333,2015.0,9.0,6,17285927,Documentary|Drama
3.25,1987.0,38.0,4,79314823,Children
3.8333333333333335,1992.0,17.0,3,120482177,Drama
0.75,2016.0,15.0,2,6525389,Comedy|Romance
3.1160714285714284,2007.0,8.0,56,280259590,Comedy|Drama
4.0,2009.0,13.0,1,0,(no genres listed)
5.0,2009.0,12.0,1,0,Comedy
3.375,1985.0,70.0,8,170444320,Drama|Mystery|Sci-Fi
2.533333333333333,1985.0,15.0,15,255190044,Comedy
4.077726218097448,2016.0,21.0,431,71722137,Documentary
3.0,1946.0,6.0,1,0,Drama|War
3.5,2012.0,75.0,3,54304092,Documentary
2.919230769230769,2006.0,15.0,130,382809323,Comedy
2.5,1967.0,10.0,2,41269151,Action|Thriller
3.3333333333333335,2011.0,4.0,3,29814045,Drama
3.95679012345679,2012.0,14.0,81,184549200,Comedy|Drama
3.2857142857142856,2010.0,12.0,7,75228327,Fantasy
2.8333333333333335,2005.0,4.0,3,55674911,Comedy|Romance
3.5194805194805197,2009.0,51.0,154,291875433,Adventure|Comedy
0.5,1963.0,19.0,1,0,Action|Crime
3.6285140562248994,2006.0,63.0,249,314421349,Adventure|Comedy|Crime
3.411764705882353,2002.0,12.0,17,375706825,Documentary
3.4166666666666665,1992.0,18.0,6,246571746,Comedy|Drama
3.611111111111111,2002.625,5.0,72,363903839,Drama|Romance
3.5454545454545454,2010.0,9.0,11,214669853,Documentary
2.25,2009.0,40.0,4,125409806,Documentary
3.8333333333333335,2017.0,10.0,3,19059330,Documentary
3.45,2017.0,4.0,10,33478766,Documentary
2.9565217391304346,1991.0,21.0,92,479655146,Comedy|Drama
3.1524079320113314,1998.0,27.0,1765,644757582,Comedy|Romance
3.5963855421686746,2009.0,11.0,83,271378724,Documentary
3.3137254901960786,1945.0,17.0,51,481285893,War
2.893617021276596,2008.0,14.0,47,264246782,Horror|Sci-Fi|Thriller|War
3.6170774647887325,2012.9859154929577,8.0,5112,172232552,Action|Adventure|Sci-Fi|IMAX
0.5,1996.0,20.0,1,0,Sci-Fi
2.8636363636363638,2009.0,92.0,11,146147795,Adventure|Animation|Fantasy
3.5,1980.0,7.0,18,83856843,Comedy|Drama|Romance
3.5,2018.0,15.0,1,0,Documentary
2.4375,2015.0,10.0,8,55333185,Horror|Mystery|Thriller
2.8117283950617282,2009.0,18.0,648,297008127,Action|Comedy
2.6241610738255035,2008.6107382550335,8.0,149,287449471,Crime|Drama|Thriller
3.4730941704035874,1973.8026905829597,9.0,223,541306744,Mystery|Thriller
2.8333333333333335,2005.0,47.0,3,62285927,Documentary
3.47864768683274,2014.0,13.0,281,143409334,Comedy|Romance
2.5,2011.0,8.0,14,135203842,Thriller
1.5,2015.0,9.0,3,7080295,Horror|Sci-Fi|Thriller
1.0,2014.0,14.0,3,97472567,Thriller
2.1,2018.0,10.0,5,5906953,Action|Sci-Fi
4.0,2006.0,14.0,3,26801313,Documentary
3.6,2015.0,24.0,5,23740579,(no genres listed)
3.0,2013.0,11.0,2,15504692,Documentary|Drama
3.9555555555555557,1962.0,56.0,45,166207079,Drama|War
3.8181818181818183,2010.0,13.0,11,138684663,Drama
2.75,1916.0,15.0,2,73541015,Drama
3.307017543859649,1993.0,28.0,57,123923385,Animation|Drama|Romance
4.25,2008.0,15.0,2,42606187,Drama
3.2615658362989324,2018.0,9.0,281,9591480,Action|Comedy|Crime|Thriller
3.804077298154297,2001.0,14.0,33429,530180882,Crime|Thriller
3.554283096655978,1960.0,34.0,2183,531542941,Comedy|Crime
3.513664675225626,2007.0,16.0,7867,357242851,Crime|Thriller
3.317735413056037,2004.0,14.0,10386,435942512,Action|Comedy|Crime|Thriller
3.3333333333333335,2009.0,13.0,3,77777903,Documentary
3.7177914110429446,2009.0,15.0,163,264016945,Documentary|Drama
1.0,2017.0,13.0,2,5594240,Sci-Fi
3.75,1985.0,10.0,2,18588664,Comedy|Romance
1.9285714285714286,2011.0,12.0,7,90671100,Comedy|Romance
2.6,2015.0,24.0,20,77553648,Comedy|Romance
3.341666666666667,2014.0,21.0,60,139325894,Comedy
2.5,2001.0,15.0,1,0,(no genres listed)
2.3431952662721893,1980.0,12.0,169,521922692,Action
1.5,1971.0,7.0,1,0,Horror|Sci-Fi
2.4375,2003.0,6.0,32,397841153,Horror|Thriller
3.66,1929.2,7.0,75,311604916,Drama|War
3.5,2014.0,9.0,1,0,Thriller
3.742857142857143,2011.0,12.0,35,202377956,Drama
2.142857142857143,2009.0,15.0,7,220487327,Documentary
2.5,2014.0,12.0,8,54059491,Drama|Romance|Thriller
3.5,2015.0,12.0,2,3242993,(no genres listed)
3.0,2013.0,16.0,3,94550467,Drama
3.855941459152468,1999.0,11.0,9156,618473912,Drama
3.0,1994.0,7.0,1,0,(no genres listed)
1.8333333333333333,1996.0,7.0,6,62615134,Action|Horror|Thriller
1.375,2001.0,24.0,4,70684291,Horror
3.1666666666666665,1998.0,24.0,12,172322929,Comedy|Crime|Thriller
3.31640625,1983.0,9.0,1920,454303214,Action|Adventure|Thriller
3.4107142857142856,2013.0,6.0,812,139530899,Horror
1.0,2012.0,17.0,1,0,Comedy
3.125,1979.0,63.0,4,69209845,Action|Adventure
2.685185185185185,1998.0,18.0,594,625493265,Comedy
3.8986937590711177,1968.0,15.0,3445,583599480,Comedy
2.8333333333333335,2005.0,12.0,9,102221473,Drama
3.4285714285714284,2016.0,7.0,7,13201550,Action|Comedy
3.210280373831776,2012.0,30.0,214,189381831,Comedy|Drama|Fantasy
3.725925925925926,1947.0,11.0,135,351344414,Crime|Drama|Film-Noir|Thriller
3.390909090909091,2013.0,10.0,275,165607254,Drama|Fantasy|Mystery|Thriller
3.6875,2015.0,7.0,16,91780182,Children
2.5,1984.0,8.0,2,20627212,Comedy
3.411764705882353,1959.0,21.0,34,461599231,Crime|Drama|Thriller
0.5,2018.0,8.0,1,0,Thriller
2.6666666666666665,2011.0,9.0,3,133717139,Crime|Mystery
3.0,2010.0,6.0,8,31721496,Documentary
2.8333333333333335,1999.0,3.0,3,58592164,(no genres listed)
4.0,2014.0,16.0,4,59597403,Drama
3.0,2011.0,22.0,1,0,Documentary
3.6495495495495494,1974.0,16.0,555,588281954,Thriller
2.9545454545454546,2006.0,17.0,11,168054136,Comedy|Drama
3.2857142857142856,2005.0,14.0,7,87186232,Comedy|Drama
3.5,2014.0,16.0,1,0,(no genres listed)
0.8333333333333334,2013.0,34.0,3,408112,Comedy|Romance
4.5,2005.0,15.0,1,0,Documentary
3.1551724137931036,1967.0,22.0,29,260914078,Drama
2.5,1997.0,6.0,2,13339869,(no genres listed)
3.75,2017.0,19.0,2,343249,Documentary
3.276315789473684,1998.0,39.0,38,253415673,Drama
3.4198717948717947,2010.0,41.0,156,245599790,Drama
3.7142857142857144,2013.0,17.0,28,104027067,Comedy|Drama|Romance
3.70873786407767,1934.0,16.0,412,684467864,Drama
2.5,1938.0,15.0,3,238277709,Drama
1.6666666666666667,2009.0,24.0,3,79417341,Drama
3.4523809523809526,1994.0,19.0,147,626833409,Drama
4.5,2014.0,14.0,2,2069979,Documentary
3.7036713286713288,1981.1385003885005,15.0,5148,589961017,Drama
3.8333333333333335,2014.0,17.0,3,28329975,(no genres listed)
3.5,2008.0,23.0,1,0,Comedy|Drama|Romance
3.5833333333333335,2012.0,42.0,6,131341738,Comedy
3.0555555555555554,2008.0,20.0,18,204401983,Documentary
3.25,2012.0,12.0,2,11157886,Documentary
2.88,1983.0,17.0,25,470208068,Horror
3.0,1998.4615384615386,8.0,13,126548975,Comedy|Romance
2.9682539682539684,1988.3492063492063,10.0,63,541108311,Action|Thriller|War
2.0,1977.0,11.0,1,0,Action|Crime
2.25,2013.0,9.0,4,77178374,Sci-Fi
3.25,2009.0,16.0,2,108657444,Documentary
3.2708333333333335,2006.0,13.0,24,368890243,Drama
3.7,2003.0,35.0,5,257144244,Documentary
3.699404761904762,2003.0,11.0,168,410810010,Comedy|Drama
3.0,1987.0,12.0,1,0,(no genres listed)
2.5,1997.0,39.0,1,0,Documentary
3.0,1980.0,23.0,1,0,Drama
3.0,2016.25,13.0,4,15056856,(no genres listed)
3.2903225806451615,1972.0,12.0,31,276027777,Crime|Drama|Mystery
2.8125,2012.0,8.0,8,149091271,Crime|Thriller
3.25,2000.0,34.0,2,26017593,Drama|Romance
2.0,1989.0,9.0,3,42725383,Horror
2.6538461538461537,2015.0,6.0,13,71584712,Drama
3.062977099236641,2016.0,22.0,262,56976964,Comedy
2.566666666666667,1997.0,13.0,105,633973162,Thriller
3.988038277511962,1977.0,14.0,209,105490818,Comedy|Romance
2.289473684210526,2011.0,24.0,19,29215542,Comedy|Romance
3.9763930076478853,1999.0,12.0,25628,618850516,Comedy|Crime
3.25,2018.0,15.0,4,2866562,Action|Comedy|Horror
3.0,1930.0,16.0,1,0,Drama|Romance
2.7083333333333335,2013.0,12.0,12,155557686,Crime|Drama
2.8181818181818183,2016.0,13.0,11,54723997,Action
3.3333333333333335,1939.0,12.0,3,12927821,Animation
3.519144937749589,1982.0,27.0,4257,560322152,Drama|Romance
3.4615384615384617,2001.0,42.0,13,246911409,Drama|Romance|War
3.8333333333333335,1971.0,8.0,15,39203669,Drama|Romance
4.0,2009.0,18.0,1,0,Comedy|Documentary
3.8060897435897436,1985.0,41.0,312,574760907,Drama
3.375,2012.0,7.0,4,92145572,Drama
4.0,2012.0,7.0,1,0,Comedy
1.6666666666666667,2006.0,6.0,3,46000418,Drama
3.4727272727272727,2006.0,7.0,110,321639896,Comedy|Drama
2.111111111111111,2009.0,10.0,9,212234997,Horror
3.0,1980.0,25.0,2,2149601,Crime|Mystery
3.0,2009.0,10.0,1,0,Comedy
2.75,1965.0,24.0,2,70761587,Comedy
2.3333333333333335,2014.0,21.0,3,51387127,Comedy
1.75,2008.0,4.0,2,19370751,Horror|Sci-Fi
3.3046875,1996.0,23.0,64,581631546,Drama
3.25,2016.0,5.0,2,2339475,Drama
3.708092485549133,2012.0,27.0,173,173141354,Comedy|Drama
3.3333333333333335,1965.0,18.0,3,7812527,(no genres listed)
3.125,2007.0,12.0,8,252827506,Comedy|Romance
3.576923076923077,1966.0,18.0,13,81795115,Children|Comedy
2.0,1973.0,26.0,1,0,Comedy
3.590909090909091,2018.0,8.0,11,14509604,Comedy|Drama
2.5,2009.0,9.0,2,83418130,Documentary
3.5,1970.0,8.0,1,0,Children|Comedy
2.642857142857143,2013.0,11.0,7,38107490,Adventure|Animation|Drama
1.0,2018.0,11.0,1,0,(no genres listed)
3.0,1964.0,28.0,1,0,Comedy
3.1875,1969.0,21.0,16,316258378,Musical|War
4.0,1964.0,9.0,2,41039216,Action|Comedy|Crime
3.1757607555089193,1977.0,8.0,953,522123641,Comedy|Fantasy
2.2984375,1980.0,16.0,320,501690022,Comedy
2.485645933014354,1984.0,18.0,209,428018800,Comedy
2.521551724137931,1980.0,17.0,116,452643788,Comedy|Crime
3.4705882352941178,2017.0,22.0,34,38163641,Comedy
2.25,1976.0,13.0,2,83357836,Comedy|Drama
3.5,1967.0,18.0,3,122677227,Drama
1.8333333333333333,1936.0,12.0,3,24596952,Romance|Western
3.269230769230769,1993.0,30.0,13,219985129,Comedy|Drama
3.5,2014.0,19.0,5,80427310,Comedy|Romance
3.8,2009.0,21.0,5,66514940,Documentary
3.0,1981.0,74.0,2,3166685,Comedy|Western
1.5,1933.0,25.0,2,29074478,(no genres listed)
2.5833333333333335,1976.0,29.0,6,181023387,Horror
3.0,2017.0,8.0,2,20820511,Drama|Romance
3.35,2010.0,32.0,10,203062468,Comedy|Drama
3.4,2001.0,13.0,5,199600527,Documentary
2.75,2000.0,19.0,2,33001802,Drama|Romance|Thriller
3.5462264150943397,2017.0,4.0,530,42505255,Action|Adventure|Drama|Sci-Fi
3.625,2003.0,6.0,4,66363858,Drama
3.8225806451612905,2017.0,13.0,31,48125777,Documentary
3.5,1973.0,14.0,2,1063885,Comedy|Drama|Western
2.642857142857143,1939.0,17.0,7,89463906,Western
3.478321678321678,1955.3076923076924,9.0,715,451925695,Musical|Romance|Western
3.3035714285714284,2007.0,8.0,28,100989987,Animation
2.0,2004.0,4.0,1,0,(no genres listed)
2.5135135135135136,2017.0,23.0,37,25069411,Adventure|Animation|Children|Comedy|Fantasy
3.375,2015.0,6.0,4,27971019,(no genres listed)
3.296875,1943.0,16.0,32,444592754,Drama
4.07093482554312,2003.0,7.0,12152,428606958,Mystery|Thriller
